key,fields.summary,fields.issuetype.name,fields.issuetype.id,fields.status.name,fields.status.id,fields.resolution.name,fields.resolutiondate,fields.created,fields.updated,fields.assignee.name,fields.assignee.displayName,fields.assignee.key,fields.description,created,resolved
BOOKKEEPER-55,SubscribeReconnectRetryTask might retry subscription endlessly when another subscription is already successfully created previously,Bug,1,Closed,6,Fixed,2013-01-02 21:24:49,2011-08-25 10:52:23,2013-02-13T15:46:29.000+0000,hustlmsp,Sijie Guo,hustlmsp,"For channelDisconnected envent, we try to automatically recover the connection and subscription. But when users call HedwigSubscriber.subscribe() at the same time, it might succeed before the auto recovery. Then the auto recovery can never succeed as the server will report topic busy failure. Then the SubscribeReconnectRetryTask will retry again and again endlessly. We found this in our auto test.

Fix is easy, we just need to firstly check if the channel for this topic and subscribe id is null, if not it means some subscription is already created before, we don't need to bother recover.",2011-08-25 10:52:23,2013-01-02 21:24:49
BOOKKEEPER-56,Race condition of message handler in connection recovery in Hedwig client,Bug,1,Closed,6,Fixed,2012-04-28 08:12:00,2011-08-26 08:09:50,2012-10-22T14:50:19.000+0000,hustlmsp,Sijie Guo,hustlmsp,"There's a race condition in the connection recovery logic in Hedwig client. The message handler user set might be overwritten incorrectly. 

When handling channelDisconnected event, we try to reconnect to Hedwig server. After the connection is created and subscribed, we'll call StartDelivery() to recover the message handler to the original one of the disconnected connection. But if during this process, user calls StartDelivery() to set a new message handler, it will get overwritten to the original one.

The process can be demonstrated as below:

|| main thread || netty worker thread ||
| StartDelivery(messageHandlerA) | |
| (connection Broken here, and recovered later...) |
|                                             | ResponseHandler::channelDisconnected()   (connection disconnected event received) |
|                                             | new SubscribeReconnectCallback(subHandler.getMessageHandler()) (store messageHandlerA in SubscribeReconnectCallback to recover later) |
|                                             | client.doConnect() (try reconnect)  |
|                                             | doSubUnsub() (resubscribe) |
|                                             | SubscriberResponseHandler::handleSubscribeResponse()  (subscription succeeds) |
| StartDelivery(messageHandlderB)             |                                                                               |
|                                             | SubscribeReconnectCallback::operationFinished()                               |
|                                             | StartDelvery(messageHandlerA)   (messageHandler get overwritten)              |   

I can stably reproduce this by simulating this race condition by put some sleep in ResponseHandler.

I think essentially speaking we should not store messageHandler in ResponseHandler, since the message handler is supposed to be bound to connection. Instead, no matter which connection is in use, we should use the same messageHandler, the one user set last time. So I think we should change to store messageHandler in the HedwigSubscriber, in this way we don't need to recover the handler in connection recovery and thus won't face this race condition.

",2011-08-26 08:09:50,2012-04-28 08:12:00
BOOKKEEPER-57,NullPointException at bookie.zk@EntryLogger,Bug,1,Closed,6,Fixed,2011-08-31 10:18:53,2011-08-29 08:37:26,2011-12-07T15:56:10.000+0000,ikelly,Ivan Kelly,ikelly,"In Bookie.java, if the recovery time is longer than gcWaitTime, bookie.zk is null and gc thread will exit",2011-08-29 08:37:26,2011-08-31 10:18:53
BOOKKEEPER-58,Changes introduced in BK-38 cause BookieClientTest to hang indefinitely.,Bug,1,Closed,6,Fixed,2011-08-29 17:33:24,2011-08-29 13:25:14,2011-12-07T15:56:15.000+0000,ikelly,Ivan Kelly,ikelly,"As subject says, BK-38 introduces a bug that stops BookieClientTest from running. To run: mvn test -Dtest=BookieClientTest",2011-08-29 13:25:14,2011-08-29 17:33:24
BOOKKEEPER-59,Race condition in netty code allocates and orphans resources (BK-5 revisited),Bug,1,Closed,6,Fixed,2011-09-16 14:56:48,2011-08-30 07:46:22,2011-12-07T15:56:05.000+0000,ikelly,Ivan Kelly,ikelly,"We thought BK-5 fixed this, but it still hits if you run for long enough.

To repro,

true; while [ $? = 0 ]; do mvn test -Dtest=BookieReadWriteTest; done

Leave this running for 5-6 hours, and the bug should hit. From looking at the code it could be that connect is unsynchronized, so resources could be allocated and lost by concurrent executions of connect(). ",2011-08-30 07:46:22,2011-09-16 14:56:48
BOOKKEEPER-61,BufferedChannel read endless when the remaining bytes of file is less than the capacity of read buffer,Bug,1,Closed,6,Fixed,2011-10-07 22:24:49,2011-08-30 10:28:49,2013-05-02T02:29:43.000+0000,ikelly,Ivan Kelly,ikelly,"If last record in entry log file is truncated (length of data is short than expected length), bookie went into infinite loop on reading this record.

A truncated record can be caused in following cases:
1) bookie server is killed during bookie restart to relay logs.
2) bookie server is killed when bookie does adding entry operation.",2011-08-30 10:28:49,2011-10-07 22:24:49
BOOKKEEPER-62,Bookie can not start when encountering corrupted records,Bug,1,Closed,6,Fixed,2011-11-30 10:14:42,2011-08-30 10:36:47,2014-12-18T06:17:36.000+0000,ikelly,Ivan Kelly,ikelly,"bookie tries to extract ledger ids from entry loggers during starting up. if some records corrupted, an IOException is thrown out.

in extractLedgersFromEntryLogs function:

line 459:
                int rc = bc.read(buff, pos);
                if (rc != data.length) {
                    throw new IOException(""Short read for entryLog "" + entryLogId + ""@"" + pos + ""("" + rc + ""!=""
                            + data.length + "")"");
                }",2011-08-30 10:36:47,2011-11-30 10:14:42
BOOKKEEPER-63,Hedwig PubSubServer must wait for its Zookeeper client to be connected upon startup,Bug,1,Closed,6,Fixed,2011-09-05 10:33:43,2011-08-31 11:29:45,2011-12-07T15:56:09.000+0000,ikelly,Ivan Kelly,ikelly,"When a PubSubServer is instantiated in *non-standalone* mode, it creates a ZkTopicManager which takes a Zookeeper client as an argument.
Unfortunately, this Zookeeper client may not be connected yet (not in CONNECTED state yet), and when this is the case, creation of ZkTopicManager fails, leading to failure of the PubSubServer startup.

Typical error (adapted, line numbers take into account commented patching code):
jjava.io.IOException: org.apache.hedwig.exceptions.PubSubException$ServiceDownException: org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hedwig/standalone/hosts/x.x.x.x:4080:9876
	at org.apache.hedwig.server.netty.PubSubServer.instantiateTopicManager(PubSubServer.java:170)
	at org.apache.hedwig.server.netty.PubSubServer$3.run(PubSubServer.java:294)
	at java.lang.Thread.run(Thread.java:680)
Caused by: org.apache.hedwig.exceptions.PubSubException$ServiceDownException: org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /hedwig/standalone/hosts/x.x.x.x:4080:9876
	at org.apache.hedwig.server.topics.ZkTopicManager$4.safeProcessResult(ZkTopicManager.java:146)
etc...

This is particularly problematic for running tests that require to pass a config to the PubSubServer.",2011-08-31 11:29:45,2011-09-05 10:33:43
BOOKKEEPER-64,LedgerHandle#asyncAddEntry expects byte[] to remain available until completion,Bug,1,Resolved,5,Won't Do,2017-10-09 09:55:29,2011-09-06 14:00:03,2017-10-09T09:55:29.000+0000,,,,"When a call is made to asyncAddEntry, the byte[] passed must not change until the async confirmation comes back. Otherwise the result is undefined. While for some API this is acceptable, I BK is aimed at applications where buffering may be used. This may force an extra copy before sending the data to BK to ensure the data sticks around. This is pointless as one of the first things addEntry does is make a copy while staging the data to send.",2011-09-06 14:00:03,2017-10-09 09:55:29
BOOKKEEPER-65,fix dependencies on incompatible versions of netty,Bug,1,Closed,6,Fixed,2011-10-17 21:40:13,2011-09-07 10:29:47,2011-12-07T15:56:07.000+0000,ikelly,Ivan Kelly,ikelly,"bookkeeper-benchmark and hedwig-client depend on netty 3.1.2.GA
bookkeeper-server depends on netty 3.2.4.Final

These versions are actually incompatible, due to a change to ProtobufDecoder constructor's signature",2011-09-07 10:29:47,2011-10-17 21:40:13
BOOKKEEPER-66,use IPv4 for builds,Bug,1,Closed,6,Fixed,2011-11-30 15:42:35,2011-09-13 14:10:42,2011-12-07T15:56:09.000+0000,ikelly,Ivan Kelly,ikelly,"On some linux boxes that run a dual IPv6-IPv4 network stack, with IPv6 enabled (e.g. debian-based), there is an issue with some java programs, preventing network connections.

This results in ""org.apache.zookeeper.KeeperException$ConnectionLossException: KeeperErrorCode = ConnectionLoss for /ledgers"" in BookieZKExpireTest test (for instance) but is actually due to a previous ""java.net.NoRouteToHostException: Network is
unreachable"" issue.

I could reproduce this on a debian 6 for instance, and the issue is similar another one detailed in a Hadoop ticket: https://issues.apache.org/jira/browse/HADOOP-6056

We should make sure IPv4 is used for builds so that one can build bookkeeper out of the box, without configuration changes to the OS.",2011-09-13 14:10:42,2011-11-30 15:42:35
BOOKKEEPER-68,Conditional setData,Bug,1,Closed,6,Fixed,2011-10-18 08:43:31,2011-09-19 21:07:43,2011-12-07T15:56:12.000+0000,ikelly,Ivan Kelly,ikelly,"The write to ZooKeeper to store ledger metadata when closing a ledger must be conditional, otherwise concurrent clients might end up writing in a way that the update of a client overwrites the update of the other. ",2011-09-19 21:07:43,2011-10-18 08:43:31
BOOKKEEPER-69,"ServerRedirectLoopException when a machine (hosts bookie server & hub server) reboot, which is caused by race condition of topic manager",Bug,1,Closed,6,Fixed,2011-11-18 10:39:01,2011-09-28 06:01:27,2011-12-07T15:56:06.000+0000,ikelly,Ivan Kelly,ikelly,"1) machine perf10 is rebooted. the bookie server & hub server are not restarted automatically after reboot.
2) client 1 & client 2 are still running. the topics owned in perf10 will be re-assigned to perf8/perf9. but they would fail because not enough bookie servers are available.
3) after 2 hours, we found that perf10 is rebooted. we restarted bookie server & hub server on perf10
4) then we got ServerRedirectLoopException in client.",2011-09-28 06:01:27,2011-11-18 10:39:01
BOOKKEEPER-70,reduce or multiplex subscription connections to a hub server,Improvement,4,Resolved,5,Implemented,2012-12-07 11:24:17,2011-09-29 09:58:14,2013-01-14T15:08:03.000+0000,hustlmsp,Sijie Guo,hustlmsp,"now each subscription will establish a connection to hub server, there will be too many connections on both client/server sides.",2011-09-29 09:58:14,2012-12-07 11:24:17
BOOKKEEPER-71,hedwig c++ client does not build. ,Bug,1,Closed,6,Fixed,2011-10-28 13:35:07,2011-09-29 16:26:08,2011-12-07T15:56:14.000+0000,ikelly,Ivan Kelly,ikelly,The path to the protobuf spec is wrong in lib/Makefile.am. ,2011-09-29 16:26:08,2011-10-28 13:35:07
BOOKKEEPER-72,Fix warnings issued by FindBugs,Bug,1,Closed,6,Fixed,2012-05-17 16:33:04,2011-10-07 10:20:37,2012-10-22T14:50:15.000+0000,ikelly,Ivan Kelly,ikelly,Fix warnings issued by FindBugs,2011-10-07 10:20:37,2012-05-17 16:33:04
BOOKKEEPER-74,Bookkeeper Persistence Manager should give up topic on error,Bug,1,Closed,6,Fixed,2012-03-01 14:13:36,2011-10-07 10:31:34,2012-10-22T14:50:14.000+0000,hustlmsp,Sijie Guo,hustlmsp,"There are a couple of problematic cases to deal with:
i)Other region is pushing messages faster that my bookkeeper can handle it (unlikely, but we should have an answer for
this setting)
ii) If there is an error from BK while persisting messages, we cannot continue (because the ordering gurantee might be
violated). In this case, the BK layer should give up the topic.

To retain ordering guarantees, this should be done below the Region manager in the persistence manager layer

",2011-10-07 10:31:34,2012-03-01 14:13:36
BOOKKEEPER-77,Add a console client for hedwig,New Feature,2,Closed,6,Fixed,2012-02-08 10:50:22,2011-10-08 11:59:33,2013-05-02T02:29:45.000+0000,ikelly,Ivan Kelly,ikelly,"implement a console client to use/admin hedwig system.

Usage : hedwig_console [options] COMMAND [argument ...]

(if no COMMAND specified, hedwig_console will enter interactive mode.)

OPTIONS:

{quote}
   --zkquorums            the quorum list of zookeeper cluster
   --zktimeout            timeout of zookeeper client
   --zk_hedwig_prefix     the prefix of zookeeper path to store hedwig metadata
   --region               which region of hedwig to connect
   --consume_interval     the consume interval of hub server
{quote}

COMMANDS:

* pub <topic> <message>
** Publish <message> to the specified <topic>. 

* sub <topic> <subscriber_id> [mode]
** Subscribe the specified <topic> as subscriber <subscriber_id>. (NOTE: only run in INTERACTIVE mode now) 
** mode: subscription mode. available values are 0, 1, 2.
*** 0 = CREATE : create the subscription if not subscription before.
*** 1 = ATTACH (default) : attach the subscription
*** 2 = CREATE_OR_ATTACH : if the subscription is not existed, create the subscription then attach. 

* closesub <topic> <subscriber_id>
** Close subscription of subscriber <subscriber_id>. (NOTE: it just close the subscription connection and do cleanup work in client-side, without REMOVING subscription state from server side) 

* unsub <topic> <subscriber_id>
** Remove subscription state of subscriber <subscriber_id>. the subscription state of subscriber <subscriber_id> will be removed from server side. 

* consume <topic> <subscriber_id> <num_messages_to_consume>
** Move the subscription ptr of subscriber <subscriber_id> from ptr to ptr + num_messages_to_consume. 
* consumeto <topic> <subscriber_id> <message_id>
** Move the subscription ptr of subscriber <subscriber_id> from ptr to <message_id>. 
** NOTE: consume*/*consumeto just sent consume request to hub server and hub server move the subscription ptr in its memory. Hub server lazily persists the subscription ptr to zookeeper. the default persist interval in hub server is 50 messages. so use DESCRIBE TOPIC to show subscription, the subscription ptr might be not changed. 

* pubsub <topic> <subscriber_id_prefix> <timeout_secs> <message_prefix>
** A test command to test healthy of hedwig cluster. 

*# sub <topic> as subscriber <subscriber_id_prefix>_<cur_time> .
*# subscriber <subscriber_id_prefix>_<cur_time> will wait a message until <timeout_secs> secs.
*# publish a message <message_prefix>_<cur_time> to topic <topic> .
*# when subscriber <subscriber_id_prefix> receive the message, it will check the message is the published message
*# received message or timeout, subscriber <subscriber_id_prefix> will unsubscribe the <topic>
*# quit

{quote}
      [hedwig: (standalone) 7] pubsub ttttttttt test 10 test_message
      Starting PUBSUB test ...
      Sub topic ttttttttt, subscriber id test-1319602021044
      Pub topic ttttttttt : test_message-1319602021044
      Received message : test_message-1319602021044
      PUBSUB SUCCESS. TIME: 43 MS
      SUCCESS. Finished 0.058 s
{quote}  

* show hubs
** list all available hub servers. including hostname and how many topics the server owns. 

{quote}
      Example:

      Available Hub Servers:
              98.137.99.27:9875:9876 :        2
{quote}
         

* show topics
** list all existing topics. (NOTE: since we fetch topic lists from zookeeper, we may got PacketLenException when we have millions of topics. it doesn't affect system, just can't display the topic list) 

* describe topic <topic>
** show state of a specified topic, including topic owner, topic persistent information, topic subscriber list and their subscription states. 

{quote}
      Example:

      ===== Topic Information : ttttt =====

      Owner : 98.137.99.27:9875:9876

      >>> Persistence Info <<<
      Ledger 54729 [ 1 ~ 59 ]
      Ledger 54731 [ 60 ~ 60 ]

      >>> Subscription Info <<<
      Subscriber mysub : consumeSeqId: local:50
{quote}
         

* readtopic <topic> [start_msg_id]
** read messages of a specified <topic>. 

*** no <start_msg_id> specified : readtopic will start from <least_consumed_message_id> + 1 of its subscribers. in above exmaple, ""readtopic ttttt"" will start from 50. if there is no subscription, it will start from 1.
*** <start_msg_id> specified : since messages consumed will be removed by garbage collection. so readtopic tries to not read consumed message, it will start from MAX( <start_msg_id> , <least_consumed_message_id> ). 

*** Message Format
**** MsgId : include two parts: first part is which region the message is published from, second part is message id.
**** SrcRegion : region name
**** Message : the message body
{quote}
            ---------- MSGID=LOCAL(51) ----------
            MsgId:     LOCAL(51)
            SrcRegion: standalone
            Message:

            hello
{quote}         

* history
** list history commands 

* redo [<cmdno>|!]
** redo the specified command by command no. (NOTE: ""*redo *"" means redo the previous command) 

* help
** print help information 

* quit|exit
** exit the interactive console ",2011-10-08 11:59:33,2012-02-08 10:50:22
